DateTime,Summary,Temp,Rain,Wind_Speed
2012-11-24 02:00:00,Partly Cloudy,2,0,9
2012-11-24 03:00:00,Partly Cloudy,0,0,1
2012-11-24 04:00:00,Partly Cloudy,0,0,9
2012-11-24 05:00:00,Partly Cloudy,-1,0,5
2012-11-24 06:00:00,Partly Cloudy,-2,0,0
2012-11-24 07:00:00,Partly Cloudy,-2,0,0
2012-11-24 08:00:00,Mostly Cloudy,-2,0,0
2012-11-24 09:00:00,Mostly Cloudy,-1,0,5
2012-11-24 11:00:00,Mostly Cloudy,2,0,11
2012-11-24 12:00:00,Mostly Cloudy,4,0,11
2012-11-24 13:00:00,Mostly Cloudy,5,0,9
2012-11-24 14:00:00,Mostly Cloudy,6,0,9
2012-11-24 15:00:00,Mostly Cloudy,5,0,9
2012-11-24 16:00:00,Mostly Cloudy,5,0,7
2012-11-24 17:00:00,Mostly Cloudy,5,0,11
2012-11-24 18:00:00,Light Rain,6,1,9
2012-11-24 19:00:00,Light Rain,5,1,9
2012-11-24 20:00:00,Light Rain,5,1,14
2012-11-24 21:00:00,Light Rain,4,1,20
2012-11-24 22:00:00,Light Rain,4,1,18
2012-11-24 23:00:00,Light Rain,4,1,24
2012-11-25 00:00:00,Light Rain,4,1,25
2012-11-25 01:00:00,Light Drizzle,4,0,25
2012-11-25 02:00:00,Light Drizzle,4,0,22
2012-11-25 03:00:00,Mostly Cloudy,4,0,16
2012-11-25 04:00:00,Mostly Cloudy,3,0,18
2012-11-25 05:00:00,Shallow Fog,2,0,25
2012-11-25 06:00:00,Fog,1,0,20
2012-11-25 07:00:00,Fog,1,0,13
2012-11-25 08:00:00,Fog,1,0,13
2012-11-25 09:00:00,Partly Cloudy,1,0,7
2012-11-25 10:00:00,Partly Cloudy,3,0,0
2012-11-25 11:00:00,Clear,6,0,3
2012-11-25 12:00:00,Clear,4,0,5
2012-11-25 13:00:00,Clear,5,0,7
2012-11-25 14:00:00,Clear,4,0,13
2012-11-25 15:00:00,Light Rain,5,1,14
2012-11-25 16:00:00,Light Rain,5,1,14
2012-11-25 17:00:00,Rain,5,1,22
2012-11-25 18:00:00,Light Rain,5,1,22
2012-11-25 19:00:00,Light Rain,5,1,24
2012-11-25 20:00:00,Light Rain,6,1,25
2012-11-25 21:00:00,Light Rain,5,1,33
2012-11-25 22:00:00,Rain,5,1,35
2012-11-25 23:00:00,Rain,5,1,33
2012-11-26 00:00:00,Rain,5,1,29
2012-11-26 01:00:00,Rain,5,1,31
2012-11-26 02:00:00,Rain,5,1,24
2012-11-26 03:00:00,Rain,5,1,20
2012-11-26 04:00:00,Light Rain,5,1,27
2012-11-26 05:00:00,Light Rain,5,1,31
2012-11-26 06:00:00,Mostly Cloudy,5,0,35
2012-11-26 07:00:00,Mostly Cloudy,5,0,35
2012-11-26 08:00:00,Light Rain,5,1,35
2012-11-26 09:00:00,Light Rain,5,1,29
2012-11-26 10:00:00,Mostly Cloudy,5,0,31
2012-11-26 11:00:00,Mostly Cloudy,5,0,29
2012-11-26 12:00:00,Scattered Clouds,6,0,33
2012-11-26 13:00:00,Scattered Clouds,7,0,29
2012-11-26 14:00:00,Scattered Clouds,7,0,38
2012-11-26 15:00:00,Scattered Clouds,7,0,38
2012-11-26 16:00:00,Partly Cloudy,6,0,35
2012-11-26 17:00:00,Scattered Clouds,6,0,25
2012-11-26 18:00:00,Scattered Clouds,6,0,33
2012-11-26 19:00:00,Scattered Clouds,6,0,31
2012-11-26 20:00:00,Scattered Clouds,5,0,29
2012-11-26 21:00:00,Scattered Clouds,5,0,31
2012-11-26 22:00:00,Scattered Clouds,5,0,33
2012-11-26 23:00:00,Partly Cloudy,5,0,29
2012-11-27 00:00:00,Partly Cloudy,5,0,35
2012-11-27 01:00:00,Partly Cloudy,4,0,27
2012-11-27 02:00:00,Partly Cloudy,4,0,29
2012-11-27 03:00:00,Partly Cloudy,3,0,31
2012-11-27 04:00:00,Partly Cloudy,3,0,29
2012-11-27 05:00:00,Clear,3,0,25
2012-11-27 06:00:00,Clear,3,0,27
2012-11-27 07:00:00,Scattered Clouds,4,0,29
2012-11-27 08:00:00,Partly Cloudy,4,0,29
2012-11-27 09:00:00,Partly Cloudy,4,0,24
2012-11-27 10:00:00,Mostly Cloudy,5,0,22
2012-11-27 11:00:00,Mostly Cloudy,5,0,22
2012-11-27 12:00:00,Scattered Clouds,6,0,24
2012-11-27 13:00:00,Partly Cloudy,7,0,24
2012-11-27 14:00:00,Partly Cloudy,7,0,20
2012-11-27 15:00:00,Partly Cloudy,6,0,16
2012-11-27 16:00:00,Partly Cloudy,4,0,18
2012-11-27 17:00:00,Partly Cloudy,3,0,16
2012-11-27 18:00:00,Clear,3,0,16
2012-11-27 19:00:00,Clear,1,0,13
2012-11-27 20:00:00,Clear,2,0,18
2012-11-27 21:00:00,Clear,2,0,14
2012-11-27 22:00:00,Partly Cloudy,1,0,14
2012-11-27 23:00:00,Partly Cloudy,1,0,16
2012-11-28 00:00:00,Partly Cloudy,0,0,16
2012-11-28 01:00:00,Partly Cloudy,1,0,18
2012-11-28 02:00:00,Partly Cloudy,0,0,18
2012-11-28 03:00:00,Partly Cloudy,1,0,14
2012-11-28 04:00:00,Partly Cloudy,1,0,18
2012-11-28 05:00:00,Partly Cloudy,0,0,13
2012-11-28 06:00:00,Partly Cloudy,0,0,16
2012-11-28 07:00:00,Partly Cloudy,0,0,13
2012-11-28 08:00:00,Partly Cloudy,0,0,18
2012-11-28 09:00:00,Partly Cloudy,1,0,18
2012-11-28 10:00:00,Partly Cloudy,2,0,16
2012-11-28 11:00:00,Partly Cloudy,4,0,14
2012-11-28 12:00:00,Partly Cloudy,5,0,14
2012-11-28 13:00:00,Partly Cloudy,5,0,16
2012-11-28 14:00:00,Partly Cloudy,5,0,22
2012-11-28 15:00:00,Partly Cloudy,5,0,18
2012-11-28 16:00:00,Partly Cloudy,4,0,16
2012-11-28 17:00:00,Partly Cloudy,3,0,14
2012-11-28 18:00:00,Partly Cloudy,2,0,14
2012-11-28 19:00:00,Partly Cloudy,1,0,14
2012-11-28 20:00:00,Partly Cloudy,1,0,11
2012-11-28 21:00:00,Partly Cloudy,0,0,14
2012-11-28 22:00:00,Partly Cloudy,0,0,14
2012-11-28 23:00:00,Partly Cloudy,1,0,16
2012-11-29 00:00:00,Partly Cloudy,0,0,16
2012-11-29 01:00:00,Partly Cloudy,0,0,14
2012-11-29 02:00:00,Partly Cloudy,-1,0,14
2012-11-29 03:00:00,Partly Cloudy,0,0,11
2012-11-29 04:00:00,Partly Cloudy,0,0,16
2012-11-29 05:00:00,Scattered Clouds,0,0,16
2012-11-29 06:00:00,Mostly Cloudy,-1,0,14
2012-11-29 07:00:00,Scattered Clouds,0,0,14
2012-11-29 08:00:00,Scattered Clouds,-1,0,11
2012-11-29 09:00:00,Mostly Cloudy,0,0,13
2012-11-29 10:00:00,Mostly Cloudy,1,0,11
2012-11-29 11:00:00,Mostly Cloudy,2,0,14
2012-11-29 12:00:00,Mostly Cloudy,3,0,14
2012-11-29 13:00:00,Mostly Cloudy,4,0,7
2012-11-29 14:00:00,Mostly Cloudy,4,0,9
2012-11-29 15:00:00,Mostly Cloudy,4,0,9
2012-11-29 16:00:00,Mostly Cloudy,3,0,7
2012-11-29 17:00:00,Mostly Cloudy,2,0,7
2012-11-29 18:00:00,Mostly Cloudy,2,0,7
2012-11-29 19:00:00,Mostly Cloudy,1,0,11
2012-11-29 20:00:00,Mostly Cloudy,1,0,9
2012-11-29 21:00:00,Mostly Cloudy,1,0,9
2012-11-29 22:00:00,Mostly Cloudy,1,0,13
2012-11-29 23:00:00,Mostly Cloudy,1,0,11
2012-11-30 00:00:00,Mostly Cloudy,1,0,11
2012-11-30 01:00:00,Mostly Cloudy,1,0,13
2012-11-30 02:00:00,Mostly Cloudy,1,0,13
2012-11-30 03:00:00,Mostly Cloudy,1,0,11
2012-11-30 04:00:00,Mostly Cloudy,1,0,5
2012-11-30 05:00:00,Mostly Cloudy,1,0,7
2012-11-30 06:00:00,Mostly Cloudy,1,0,5
2012-11-30 07:00:00,Mostly Cloudy,1,0,5
2012-11-30 08:00:00,Mostly Cloudy,0,0,5
2012-11-30 09:00:00,Scattered Clouds,1,0,3
2012-11-30 10:00:00,Scattered Clouds,3,0,1
2012-11-30 11:00:00,Scattered Clouds,5,0,11
2012-11-30 12:00:00,Scattered Clouds,6,0,11
2012-11-30 13:00:00,Scattered Clouds,7,0,11
2012-11-30 14:00:00,Mostly Cloudy,6,0,11
2012-11-30 15:00:00,Mostly Cloudy,6,0,11
2012-11-30 16:00:00,Scattered Clouds,5,0,11
2012-11-30 17:00:00,Mostly Cloudy,5,0,9
2012-11-30 18:00:00,Mostly Cloudy,3,0,5
2012-11-30 19:00:00,Partly Cloudy,1,0,5
2012-11-30 20:00:00,Partly Cloudy,1,0,9
2012-11-30 21:00:00,Partly Cloudy,0,0,16
2012-11-30 22:00:00,Scattered Clouds,1,0,13
2012-11-30 23:00:00,Mostly Cloudy,1,0,14
2013-01-01 00:00:00,Scattered Clouds,3,0,27
2013-01-01 01:00:00,Scattered Clouds,3,0,29
2013-01-01 02:00:00,Partly Cloudy,3,0,25
2013-01-01 03:00:00,Partly Cloudy,3,0,27
2013-01-01 04:00:00,Partly Cloudy,3,0,24
2013-01-01 05:00:00,Partly Cloudy,2,0,29
2013-01-01 06:00:00,Partly Cloudy,2,0,29
2013-01-01 07:00:00,Partly Cloudy,2,0,31
2013-01-01 08:00:00,Partly Cloudy,2,0,33
2013-01-01 09:00:00,Partly Cloudy,2,0,31
2013-01-01 10:00:00,Scattered Clouds,2,0,33
2013-01-01 11:00:00,Mostly Cloudy,3,0,33
2013-01-01 12:00:00,Mostly Cloudy,5,0,33
2013-01-01 13:00:00,Scattered Clouds,5,0,31
2013-01-01 14:00:00,Scattered Clouds,6,0,25
2013-01-01 15:00:00,Mostly Cloudy,6,0,18
2013-01-01 16:00:00,Scattered Clouds,6,0,22
2013-01-01 17:00:00,Partly Cloudy,6,0,22
2013-01-01 18:00:00,Scattered Clouds,5,0,22
2013-01-01 19:00:00,Partly Cloudy,5,0,25
2013-01-01 20:00:00,Mostly Cloudy,5,0,25
2013-01-01 21:00:00,Mostly Cloudy,5,0,25
2013-01-01 22:00:00,Overcast,5,0,25
2013-01-01 23:00:00,Overcast,6,0,27
2013-01-02 00:00:00,Mostly Cloudy,5,0,22
2013-01-02 01:00:00,Mostly Cloudy,6,0,20
2013-01-02 02:00:00,Mostly Cloudy,6,0,18
2013-01-02 03:00:00,Light Rain,7,1,16
2013-01-02 04:00:00,Mostly Cloudy,7,0,20
2013-01-02 05:00:00,Light Rain,8,1,27
2013-01-02 06:00:00,Light Rain,8,1,25
2013-01-02 07:00:00,Mostly Cloudy,9,0,31
2013-01-02 08:00:00,Light Drizzle,9,0,33
2013-01-02 09:00:00,Mostly Cloudy,10,0,31
2013-01-02 10:00:00,Light Rain,10,1,31
2013-01-02 11:00:00,Mostly Cloudy,11,0,31
2013-01-02 12:00:00,Light Drizzle,11,0,37
2013-01-02 13:00:00,Mostly Cloudy,11,0,35
2013-01-02 15:00:00,Mostly Cloudy,12,0,42
2013-01-02 16:00:00,Mostly Cloudy,12,0,35
2013-01-02 17:00:00,Mostly Cloudy,12,0,31
2013-01-02 18:00:00,Mostly Cloudy,12,0,25
2013-01-02 19:00:00,Mostly Cloudy,12,0,35
2013-01-02 20:00:00,Mostly Cloudy,12,0,27
2013-01-02 21:00:00,Mostly Cloudy,12,0,25
2013-01-02 22:00:00,Mostly Cloudy,11,0,22
2013-01-02 23:00:00,Mostly Cloudy,12,0,25
2013-01-03 00:00:00,Mostly Cloudy,11,0,24
2013-01-03 01:00:00,Mostly Cloudy,11,0,18
2013-01-03 02:00:00,Mostly Cloudy,11,0,25
2013-01-03 03:00:00,Mostly Cloudy,11,0,18
2013-01-03 04:00:00,Light Drizzle,11,0,16
2013-01-03 05:00:00,Mostly Cloudy,11,0,14
2013-01-03 06:00:00,Light Drizzle,11,0,20
2013-01-03 07:00:00,Mostly Cloudy,11,0,18
2013-01-03 08:00:00,Mostly Cloudy,11,0,16
2013-01-03 09:00:00,Light Drizzle,11,0,18
2013-01-03 10:00:00,Mostly Cloudy,11,0,16
2013-01-03 11:00:00,Mostly Cloudy,12,0,16
2013-01-03 12:00:00,Mostly Cloudy,12,0,24
2013-01-03 13:00:00,Mostly Cloudy,12,0,27
2013-01-03 14:00:00,Mostly Cloudy,12,0,24
2013-01-03 15:00:00,Mostly Cloudy,12,0,20
2013-01-03 16:00:00,Mostly Cloudy,11,0,1
2013-01-03 17:00:00,Mostly Cloudy,11,0,25
2013-01-03 18:00:00,Mostly Cloudy,11,0,18
2013-01-03 19:00:00,Mostly Cloudy,11,0,27
2013-01-03 20:00:00,Mostly Cloudy,11,0,22
2013-01-03 21:00:00,Mostly Cloudy,11,0,24
2013-01-03 22:00:00,Mostly Cloudy,11,0,27
2013-01-03 23:00:00,Mostly Cloudy,11,0,29
2013-01-04 00:00:00,Mostly Cloudy,10,0,22
2013-01-04 01:00:00,Mostly Cloudy,10,0,20
2013-01-04 02:00:00,Mostly Cloudy,10,0,20
2013-01-04 03:00:00,Mostly Cloudy,10,0,11
2013-01-04 04:00:00,Mostly Cloudy,10,0,18
2013-01-04 05:00:00,Mostly Cloudy,10,0,20
2013-01-04 06:00:00,Mostly Cloudy,9,0,13
2013-01-04 07:00:00,Scattered Clouds,8,0,16
2013-01-04 08:00:00,Mostly Cloudy,9,0,20
2013-01-04 09:00:00,Mostly Cloudy,9,0,20
2013-01-04 10:00:00,Scattered Clouds,10,0,14
2013-01-04 11:00:00,Partly Cloudy,10,0,9
2013-01-04 12:00:00,Partly Cloudy,10,0,16
2013-01-04 13:00:00,Scattered Clouds,10,0,18
2013-01-04 14:00:00,Mostly Cloudy,10,0,25
2013-01-04 15:00:00,Mostly Cloudy,10,0,24
2013-01-04 16:00:00,Mostly Cloudy,10,0,16
2013-01-04 17:00:00,Mostly Cloudy,10,0,16
2013-01-04 18:00:00,Mostly Cloudy,10,0,11
2013-01-04 19:00:00,Mostly Cloudy,9,0,7
2013-01-04 20:00:00,Mostly Cloudy,7,0,3
2013-01-04 21:00:00,Mostly Cloudy,7,0,5
2013-01-04 22:00:00,Mostly Cloudy,5,0,0
2013-01-04 23:00:00,Shallow Fog,6,0,5
2013-01-05 00:00:00,Shallow Fog,8,0,3
2013-01-05 01:00:00,Shallow Fog,5,0,0
2013-01-05 02:00:00,Shallow Fog,4,0,5
2013-01-05 03:00:00,Partly Cloudy,8,0,3
2013-01-05 04:00:00,Scattered Clouds,9,0,11
2013-01-05 05:00:00,Scattered Clouds,9,0,5
2013-01-05 06:00:00,Scattered Clouds,9,0,31
2013-01-05 07:00:00,Scattered Clouds,9,0,16
2013-01-05 08:00:00,Mostly Cloudy,10,0,24
2013-01-05 09:00:00,Mostly Cloudy,10,0,20
2013-01-05 10:00:00,Mostly Cloudy,11,0,13
2013-01-05 11:00:00,Mostly Cloudy,11,0,13
2013-01-05 12:00:00,Mostly Cloudy,11,0,29
2013-01-05 13:00:00,Mostly Cloudy,11,0,24
2013-01-05 14:00:00,Mostly Cloudy,11,0,22
2013-01-05 15:00:00,Mostly Cloudy,11,0,22
2013-01-05 16:00:00,Mostly Cloudy,11,0,25
2013-01-05 17:00:00,Mostly Cloudy,12,0,33
2013-01-05 18:00:00,Mostly Cloudy,11,0,24
2013-01-05 19:00:00,Scattered Clouds,11,0,22
2013-01-05 20:00:00,Mostly Cloudy,11,0,13
2013-01-05 21:00:00,Mostly Cloudy,9,0,5
2013-01-05 22:00:00,Mostly Cloudy,9,0,5
2013-01-05 23:00:00,Mostly Cloudy,9,0,9
2013-01-06 00:00:00,Scattered Clouds,10,0,7
2013-01-06 01:00:00,Partly Cloudy,8,0,13
2013-01-06 02:00:00,Partly Cloudy,5,0,3
2013-01-06 03:00:00,Patches of Fog,3,0,5
2013-01-06 04:00:00,Patches of Fog,4,0,11
2013-01-06 05:00:00,Scattered Clouds,10,0,9
2013-01-06 06:00:00,Mostly Cloudy,7,0,7
2013-01-06 07:00:00,Mostly Cloudy,9,0,22
2013-01-06 08:00:00,Mostly Cloudy,9,0,20
2013-01-06 09:00:00,Mostly Cloudy,8,0,13
2013-01-06 10:00:00,Mostly Cloudy,9,0,20
2013-01-06 11:00:00,Mostly Cloudy,10,0,18
2013-01-06 12:00:00,Mostly Cloudy,9,0,18
2013-01-06 13:00:00,Mostly Cloudy,10,0,11
2013-01-06 14:00:00,Mostly Cloudy,10,0,7
2013-01-06 15:00:00,Mostly Cloudy,11,0,5
2013-01-06 16:00:00,Mostly Cloudy,11,0,16
2013-01-06 17:00:00,Mostly Cloudy,10,0,11
2013-01-06 18:00:00,Mostly Cloudy,10,0,16
2013-01-06 19:00:00,Mostly Cloudy,10,0,9
2013-01-06 20:00:00,Mostly Cloudy,10,0,7
2013-01-06 21:00:00,Mostly Cloudy,10,0,16
2013-01-06 22:00:00,Mostly Cloudy,10,0,5
2013-01-06 23:00:00,Mostly Cloudy,10,0,14
2013-01-07 00:00:00,Light Rain Showers,10,1,9
2013-01-07 02:00:00,Light Rain,9,1,7
2013-01-07 03:00:00,Light Rain,9,1,9
2013-01-07 04:00:00,Mostly Cloudy,9,0,9
2013-01-07 05:00:00,Mostly Cloudy,9,0,13
2013-01-07 06:00:00,Light Rain,9,1,16
2013-01-07 07:00:00,Mostly Cloudy,9,0,11
2013-01-07 08:00:00,Light Rain,9,1,5
2013-01-07 09:00:00,Light Rain,10,1,9
2013-01-07 10:00:00,Light Rain,11,1,5
2013-01-07 11:00:00,Mostly Cloudy,11,0,13
2013-01-07 12:00:00,Light Rain,11,1,24
2013-01-07 13:00:00,Mostly Cloudy,11,0,24
2013-01-07 14:00:00,Mostly Cloudy,11,0,27
2013-01-07 15:00:00,Mostly Cloudy,11,0,27
2013-01-07 16:00:00,Light Rain,11,1,25
2013-01-07 17:00:00,Mostly Cloudy,11,0,25
2013-01-07 18:00:00,Mostly Cloudy,11,0,20
2013-01-07 19:00:00,Mostly Cloudy,11,0,11
2013-01-07 20:00:00,Light Drizzle,11,0,24
2013-01-07 21:00:00,Mostly Cloudy,12,0,20
2013-01-07 22:00:00,Mostly Cloudy,11,0,11
2013-01-07 23:00:00,Mostly Cloudy,11,0,11
2013-01-08 00:00:00,Mostly Cloudy,11,0,16
2013-01-08 01:00:00,Mostly Cloudy,12,0,14
2013-01-08 02:00:00,Mostly Cloudy,12,0,24
2013-01-08 03:00:00,Mostly Cloudy,12,0,18
2013-01-08 04:00:00,Mostly Cloudy,12,0,20
2013-01-08 05:00:00,Mostly Cloudy,12,0,22
2013-01-08 06:00:00,Mostly Cloudy,12,0,20
2013-01-08 07:00:00,Mostly Cloudy,12,0,20
2013-01-08 08:00:00,Light Drizzle,11,0,27
2013-01-08 09:00:00,Light Drizzle,10,0,20
2013-01-08 10:00:00,Mostly Cloudy,9,0,22
2013-01-08 11:00:00,Mostly Cloudy,9,0,20
2013-01-08 12:00:00,Mostly Cloudy,9,0,14
2013-01-08 13:00:00,Mostly Cloudy,9,0,18
2013-01-08 14:00:00,Scattered Clouds,9,0,18
2013-01-08 15:00:00,Partly Cloudy,9,0,18
2013-01-08 16:00:00,Partly Cloudy,8,0,18
2013-01-08 17:00:00,Partly Cloudy,6,0,9
2013-01-08 18:00:00,Partly Cloudy,4,0,11
2013-01-08 19:00:00,Partly Cloudy,4,0,11
2013-01-08 20:00:00,Mostly Cloudy,5,0,13
2013-01-08 21:00:00,Partly Cloudy,2,0,11
2013-01-08 22:00:00,Partly Cloudy,2,0,11
2013-01-08 23:00:00,Partly Cloudy,2,0,9
2013-01-09 00:00:00,Partly Cloudy,3,0,5
2013-01-09 01:00:00,Partly Cloudy,2,0,9
2013-01-09 02:00:00,Partly Cloudy,1,0,9
2013-01-09 03:00:00,Partly Cloudy,1,0,14
2013-01-09 04:00:00,Partly Cloudy,1,0,14
2013-01-09 05:00:00,Partly Cloudy,-1,0,13
2013-01-09 06:00:00,Clear,-1,0,13
2013-01-09 07:00:00,Clear,-1,0,9
2013-01-09 08:00:00,Partly Cloudy,-2,0,11
2013-01-09 09:00:00,Partly Cloudy,-1,0,9
2013-01-09 10:00:00,Clear,0,0,5
2013-01-09 11:00:00,Clear,3,0,5
2013-01-09 12:00:00,Clear,6,0,3
2013-01-09 13:00:00,Clear,7,0,0
2013-01-09 14:00:00,Partly Cloudy,7,0,5
2013-01-09 15:00:00,Partly Cloudy,8,0,9
2013-01-09 16:00:00,Partly Cloudy,5,0,7
2013-01-09 17:00:00,Partly Cloudy,3,0,9
2013-01-09 18:00:00,Partly Cloudy,2,0,9
2013-01-09 19:00:00,Clear,0,0,9
2013-01-09 20:00:00,Clear,-1,0,7
2013-01-09 21:00:00,Clear,-2,0,0
2013-01-09 22:00:00,Partly Cloudy,-2,0,9
2013-01-09 23:00:00,Scattered Clouds,0,0,13
2013-01-10 00:00:00,Mostly Cloudy,3,0,7
2013-01-10 01:00:00,Partly Cloudy,3,0,14
2013-01-10 02:00:00,Partly Cloudy,0,0,9
2013-01-10 03:00:00,Partly Cloudy,-1,0,0
2013-01-10 04:00:00,Partly Cloudy,-2,0,5
2013-01-10 05:00:00,Partly Cloudy,-1,0,9
2013-01-10 06:00:00,Mostly Cloudy,-1,0,7
2013-01-10 07:00:00,Mostly Cloudy,1,0,14
2013-01-10 09:00:00,Scattered Clouds,3,0,13
2013-01-10 10:00:00,Mostly Cloudy,5,0,16
2013-01-10 11:00:00,Light Rain,6,1,11
2013-01-10 12:00:00,Light Rain,6,1,11
2013-01-10 13:00:00,Light Rain,6,1,7
2013-01-10 14:00:00,Mostly Cloudy,6,0,5
2013-01-10 15:00:00,Mostly Cloudy,7,0,14
2013-01-10 16:00:00,Mostly Cloudy,7,0,20
2013-01-10 17:00:00,Mostly Cloudy,6,0,20
2013-01-10 18:00:00,Mostly Cloudy,6,0,25
2013-01-10 19:00:00,Scattered Clouds,5,0,27
2013-01-10 20:00:00,Scattered Clouds,5,0,24
2013-01-10 21:00:00,Scattered Clouds,4,0,18
2013-01-10 22:00:00,Partly Cloudy,4,0,16
2013-01-10 23:00:00,Clear,4,0,14
2013-01-11 00:00:00,Clear,3,0,11
2013-01-11 01:00:00,Clear,3,0,14
2013-01-11 02:00:00,Clear,3,0,11
2013-01-11 03:00:00,Clear,3,0,9
2013-01-11 04:00:00,Clear,3,0,7
2013-01-11 05:00:00,Clear,2,0,9
2013-01-11 06:00:00,Clear,0,0,7
2013-01-11 07:00:00,Clear,-1,0,5
2013-01-11 08:00:00,Clear,0,0,7
2013-01-11 09:00:00,Mostly Cloudy,2,0,5
2013-01-11 10:00:00,Mostly Cloudy,4,0,9
2013-01-11 11:00:00,Scattered Clouds,6,0,13
2013-01-11 12:00:00,Scattered Clouds,7,0,20
2013-01-11 13:00:00,Light Rain,7,1,18
2013-01-11 14:00:00,Mostly Cloudy,7,0,14
2013-01-11 15:00:00,Light Rain,7,1,18
2013-01-11 16:00:00,Mostly Cloudy,7,0,18
2013-01-11 17:00:00,Mostly Cloudy,7,0,18
2013-01-11 18:00:00,Mostly Cloudy,7,0,14
2013-01-11 19:00:00,Scattered Clouds,7,0,9
2013-01-11 20:00:00,Mostly Cloudy,4,0,11
2013-01-11 21:00:00,Scattered Clouds,5,0,14
2013-01-11 22:00:00,Scattered Clouds,3,0,9
2013-01-11 23:00:00,Fog,5,0,16
2013-01-12 00:00:00,Mostly Cloudy,3,0,11
2013-01-12 01:00:00,Light Rain Showers,7,1,25
2013-01-12 02:00:00,Mostly Cloudy,6,0,13
2013-01-12 03:00:00,Mostly Cloudy,7,0,20
2013-01-12 04:00:00,Mostly Cloudy,7,0,22
2013-01-12 05:00:00,Mostly Cloudy,7,0,16
2013-01-12 06:00:00,Mostly Cloudy,6,0,14
2013-01-12 07:00:00,Mostly Cloudy,6,0,13
2013-01-12 08:00:00,Mostly Cloudy,7,0,14
2013-01-12 09:00:00,Mostly Cloudy,6,0,18
2013-01-12 10:00:00,Mostly Cloudy,6,0,20
2013-01-12 11:00:00,Mostly Cloudy,6,0,24
2013-01-12 12:00:00,Mostly Cloudy,6,0,20
2013-01-12 13:00:00,Mostly Cloudy,6,0,20
2013-01-12 14:00:00,Mostly Cloudy,6,0,20
2013-01-12 15:00:00,Mostly Cloudy,6,0,18
