DateTime,Summary,Temp,Rain,Wind_Speed
2013-01-12 16:00:00,Scattered Clouds,5,0,20
2013-01-12 17:00:00,Mostly Cloudy,5,0,18
2013-01-12 18:00:00,Scattered Clouds,4,0,25
2013-01-12 19:00:00,Partly Cloudy,4,0,24
2013-01-12 20:00:00,Partly Cloudy,3,0,22
2013-01-12 21:00:00,Partly Cloudy,2,0,16
2013-01-12 22:00:00,Partly Cloudy,2,0,18
2013-01-12 23:00:00,Scattered Clouds,3,0,18
2013-01-13 00:00:00,Scattered Clouds,1,0,13
2013-01-13 01:00:00,Partly Cloudy,0,0,11
2013-01-13 02:00:00,Partly Cloudy,-1,0,7
2013-01-13 03:00:00,Scattered Clouds,-1,0,3
2013-01-13 04:00:00,Scattered Clouds,-2,0,1
2013-01-13 05:00:00,Scattered Clouds,-2,0,3
2013-01-13 06:00:00,Mostly Cloudy,-1,0,1
2013-01-13 07:00:00,Mostly Cloudy,-1,0,9
2013-01-13 08:00:00,Mostly Cloudy,0,0,9
2013-01-13 09:00:00,Mostly Cloudy,-1,0,7
2013-01-13 10:00:00,Mostly Cloudy,1,0,14
2013-01-13 11:00:00,Mostly Cloudy,1,0,16
2013-01-13 12:00:00,Light Rain,2,1,16
2013-01-13 13:00:00,Light Rain,2,1,18
2013-01-13 14:00:00,Mostly Cloudy,3,0,20
2013-01-13 15:00:00,Mostly Cloudy,3,0,24
2013-01-13 16:00:00,Mostly Cloudy,2,0,24
2013-01-13 17:00:00,Mostly Cloudy,3,0,22
2013-01-13 18:00:00,Mostly Cloudy,3,0,22
2013-01-13 19:00:00,Mostly Cloudy,3,0,18
2013-01-13 20:00:00,Mostly Cloudy,3,0,14
2013-01-13 21:00:00,Mostly Cloudy,3,0,16
2013-01-13 22:00:00,Mostly Cloudy,2,0,20
2013-01-13 23:00:00,Mostly Cloudy,3,0,22
2013-01-14 00:00:00,Mostly Cloudy,3,0,22
2013-01-14 01:00:00,Light Drizzle,3,0,22
2013-01-14 02:00:00,Mostly Cloudy,4,0,22
2013-01-14 03:00:00,Mostly Cloudy,4,0,24
2013-01-14 04:00:00,Light Rain,4,1,27
2013-01-14 05:00:00,Light Rain,5,1,27
2013-01-14 06:00:00,Light Rain,5,1,18
2013-01-14 07:00:00,Mostly Cloudy,4,0,24
2013-01-14 08:00:00,Mostly Cloudy,4,0,24
2013-01-14 09:00:00,Mostly Cloudy,4,0,25
2013-01-14 10:00:00,Scattered Clouds,4,0,22
2013-01-14 11:00:00,Scattered Clouds,5,0,25
2013-01-14 12:00:00,Light Rain Showers,5,1,27
2013-01-14 13:00:00,Scattered Clouds,5,0,27
2013-01-14 14:00:00,Scattered Clouds,5,0,24
2013-01-14 15:00:00,Partly Cloudy,4,0,27
2013-01-14 16:00:00,Partly Cloudy,4,0,31
2013-01-14 17:00:00,Partly Cloudy,3,0,24
2013-01-14 18:00:00,Partly Cloudy,2,0,20
2013-01-14 19:00:00,Clear,1,0,18
2013-01-14 20:00:00,Scattered Clouds,1,0,22
2013-01-14 21:00:00,Scattered Clouds,2,0,27
2013-01-14 22:00:00,Partly Cloudy,1,0,20
2013-01-14 23:00:00,Partly Cloudy,1,0,25
2013-01-15 00:00:00,Partly Cloudy,1,0,18
2013-01-15 01:00:00,Partly Cloudy,1,0,22
2013-01-15 02:00:00,Partly Cloudy,1,0,18
2013-01-15 03:00:00,Partly Cloudy,1,0,18
2013-01-15 04:00:00,Partly Cloudy,0,0,18
2013-01-15 05:00:00,Partly Cloudy,0,0,18
2013-01-15 06:00:00,Partly Cloudy,0,0,24
2013-01-15 07:00:00,Partly Cloudy,0,0,22
2013-01-15 08:00:00,Scattered Clouds,0,0,16
2013-01-15 09:00:00,Partly Cloudy,0,0,18
2013-01-15 10:00:00,Partly Cloudy,1,0,16
2013-01-15 11:00:00,Partly Cloudy,2,0,20
2013-01-15 12:00:00,Scattered Clouds,3,0,18
2013-01-15 14:00:00,Mostly Cloudy,3,0,13
2013-01-15 15:00:00,Mostly Cloudy,3,0,5
2013-01-15 16:00:00,Mostly Cloudy,2,0,7
2013-01-15 17:00:00,Mostly Cloudy,0,0,1
2013-01-15 18:00:00,Scattered Clouds,-1,0,1
2013-01-15 19:00:00,Scattered Clouds,-1,0,7
2013-01-15 20:00:00,Scattered Clouds,0,0,9
2013-01-15 21:00:00,Light Rain,1,1,9
2013-01-15 22:00:00,Mostly Cloudy,3,0,7
2013-01-15 23:00:00,Mostly Cloudy,3,0,9
2013-01-16 00:00:00,Mostly Cloudy,4,0,16
2013-01-16 01:00:00,Mostly Cloudy,5,0,20
2013-01-16 02:00:00,Mostly Cloudy,5,0,20
2013-01-16 03:00:00,Mostly Cloudy,5,0,22
2013-01-16 04:00:00,Mostly Cloudy,5,0,24
2013-01-16 05:00:00,Mostly Cloudy,4,0,20
2013-01-16 06:00:00,Mostly Cloudy,4,0,22
2013-01-16 07:00:00,Mostly Cloudy,4,0,16
2013-01-16 08:00:00,Mostly Cloudy,4,0,16
2013-01-16 09:00:00,Mostly Cloudy,4,0,20
2013-01-16 10:00:00,Mostly Cloudy,4,0,16
2013-01-16 11:00:00,Light Drizzle,4,0,14
2013-01-16 12:00:00,Light Rain,4,1,11
2013-01-16 13:00:00,Light Rain,4,1,11
2013-01-16 14:00:00,Light Rain,4,1,13
2013-01-16 15:00:00,Light Rain,4,1,16
2013-01-16 16:00:00,Light Rain,4,1,16
2013-01-16 17:00:00,Light Drizzle,4,0,14
2013-01-16 18:00:00,Light Drizzle,4,0,14
2013-01-16 19:00:00,Light Drizzle,4,0,14
2013-01-16 20:00:00,Mostly Cloudy,4,0,16
2013-01-16 21:00:00,Mostly Cloudy,5,0,18
2013-01-16 22:00:00,Light Drizzle,5,0,18
2013-01-16 23:00:00,Light Drizzle,5,0,18
2013-01-17 00:00:00,Light Drizzle,5,0,18
2013-01-17 01:00:00,Light Drizzle,5,0,18
2013-01-17 02:00:00,Light Drizzle,6,0,18
2013-01-17 03:00:00,Light Drizzle,6,0,18
2013-01-17 04:00:00,Light Drizzle,6,0,14
2013-01-17 05:00:00,Mostly Cloudy,6,0,5
2013-01-17 06:00:00,Mostly Cloudy,4,0,5
2013-01-17 07:00:00,Mostly Cloudy,5,0,3
2013-01-17 08:00:00,Mostly Cloudy,6,0,3
2013-01-17 10:00:00,Mostly Cloudy,6,0,11
2013-01-17 11:00:00,Mostly Cloudy,7,0,11
2013-01-17 12:00:00,Light Rain,7,1,18
2013-01-17 13:00:00,Light Drizzle,7,0,27
2013-01-17 14:00:00,Mostly Cloudy,7,0,33
2013-01-17 15:00:00,Mostly Cloudy,7,0,31
2013-01-17 16:00:00,Light Drizzle,6,0,42
2013-01-17 17:00:00,Light Drizzle,6,0,37
2013-01-17 18:00:00,Light Drizzle,6,0,38
2013-01-17 19:00:00,Light Drizzle,6,0,44
2013-01-17 20:00:00,Light Drizzle,7,0,42
2013-01-17 21:00:00,Light Drizzle,6,0,42
2013-01-17 22:00:00,Light Drizzle,6,0,42
2013-01-17 23:00:00,Light Drizzle,5,0,48
2013-01-18 00:00:00,Light Rain,5,1,50
2013-01-18 01:00:00,Light Rain,5,1,48
2013-01-18 02:00:00,Light Rain,4,1,50
2013-01-18 03:00:00,Light Rain,4,1,48
2013-01-18 04:00:00,Light Rain,3,1,50
2013-01-18 05:00:00,Light Rain,3,1,51
2013-01-18 06:00:00,Light Rain,2,1,48
2013-01-18 07:00:00,Light Rain,3,1,44
2013-01-18 08:00:00,Light Rain,2,1,44
2013-01-18 09:00:00,Rain,2,1,51
2013-01-18 10:00:00,Light Rain,2,1,51
2013-01-18 11:00:00,Light Rain,2,1,46
2013-01-18 12:00:00,Light Rain,2,1,50
2013-01-18 13:00:00,Light Rain,2,1,48
2013-01-18 14:00:00,Light Rain,2,1,44
2013-01-18 15:00:00,Light Rain,2,1,46
2013-01-18 16:00:00,Light Rain,2,1,42
2013-01-18 17:00:00,Light Rain,2,1,40
2013-01-18 18:00:00,Light Rain,2,1,40
2013-01-18 19:00:00,Light Rain,3,1,37
2013-01-18 20:00:00,Light Rain,3,1,33
2013-01-18 21:00:00,Light Rain,3,1,31
2013-01-18 22:00:00,Light Rain,4,1,29
2013-01-18 23:00:00,Light Rain,4,1,29
2013-01-19 00:00:00,Light Rain,4,1,29
2013-01-19 01:00:00,Light Rain,4,1,29
2013-01-19 02:00:00,Light Rain,3,1,29
2013-01-19 03:00:00,Light Rain,3,1,29
2013-01-19 04:00:00,Light Rain,3,1,25
2013-01-19 05:00:00,Light Rain,3,1,31
2013-01-19 06:00:00,Light Rain,2,1,27
2013-01-19 07:00:00,Light Rain,2,1,24
2013-01-19 08:00:00,Light Rain,2,1,14
2013-01-19 09:00:00,Light Rain,2,1,18
2013-01-19 10:00:00,Light Rain,2,1,13
2013-01-19 11:00:00,Light Rain,2,1,18
2013-01-19 12:00:00,Light Rain,2,1,14
2013-01-19 13:00:00,Light Drizzle,2,0,13
2013-01-19 14:00:00,Light Rain,2,1,11
2013-01-19 15:00:00,Mostly Cloudy,2,0,3
2013-01-19 16:00:00,Mostly Cloudy,2,0,13
2013-01-19 17:00:00,Light Rain,2,1,13
2013-01-19 18:00:00,Light Rain,2,1,9
2013-01-19 19:00:00,Light Rain,2,1,9
2013-01-19 20:00:00,Light Rain,2,1,13
2013-01-19 21:00:00,Mostly Cloudy,2,0,20
2013-01-19 22:00:00,Mostly Cloudy,2,0,16
2013-01-19 23:00:00,Mostly Cloudy,2,0,16
2013-01-20 00:00:00,Mostly Cloudy,2,0,22
2013-01-20 01:00:00,Mostly Cloudy,2,0,16
2013-01-20 02:00:00,Mostly Cloudy,2,0,18
2013-01-20 03:00:00,Mostly Cloudy,2,0,24
2013-01-20 04:00:00,Mostly Cloudy,2,0,22
2013-01-20 05:00:00,Mostly Cloudy,2,0,20
2013-01-20 06:00:00,Mostly Cloudy,2,0,20
2013-01-20 07:00:00,Light Rain Showers,2,1,16
2013-01-20 08:00:00,Light Snow Showers,2,0,18
2013-01-20 09:00:00,Light Snow Showers,2,0,18
2013-01-20 10:00:00,Mostly Cloudy,2,0,25
2013-01-20 11:00:00,Mostly Cloudy,2,0,25
2013-01-20 12:00:00,Mostly Cloudy,2,0,25
2013-01-20 13:00:00,Light Snow Showers,2,0,22
2013-01-20 14:00:00,Mostly Cloudy,2,0,18
2013-01-20 15:00:00,Mostly Cloudy,2,0,16
2013-01-20 16:00:00,Mostly Cloudy,2,0,18
2013-01-20 17:00:00,Partly Cloudy,2,0,24
2013-01-20 18:00:00,Light Snow Showers,2,0,18
2013-01-20 19:00:00,Mostly Cloudy,2,0,20
2013-01-20 20:00:00,Light Snow Showers,2,0,24
2013-01-20 21:00:00,Light Snow Showers,2,0,18
2013-01-20 22:00:00,Mostly Cloudy,2,0,25
2013-01-20 23:00:00,Mostly Cloudy,2,0,24
2013-01-21 00:00:00,Mostly Cloudy,3,0,20
2013-01-21 01:00:00,Mostly Cloudy,2,0,22
2013-01-21 02:00:00,Mostly Cloudy,2,0,14
2013-01-21 03:00:00,Light Snow Showers,2,0,13
2013-01-21 04:00:00,Light Rain Showers,2,1,14
2013-01-21 05:00:00,Light Rain Showers,1,1,13
2013-01-21 06:00:00,Light Rain Showers,1,1,9
2013-01-21 07:00:00,Light Rain Showers,0,1,11
2013-01-21 08:00:00,Light Rain Showers,1,1,9
2013-01-21 09:00:00,Light Rain Showers,1,1,7
2013-01-21 10:00:00,Mostly Cloudy,1,0,11
2013-01-21 11:00:00,Light Rain Showers,1,1,11
2013-01-21 12:00:00,Light Rain Showers,1,1,14
2013-01-21 13:00:00,Mostly Cloudy,2,0,11
2013-01-21 14:00:00,Light Rain Showers,1,1,9
2013-01-21 15:00:00,Mostly Cloudy,2,0,7
2013-01-21 16:00:00,Mostly Cloudy,1,0,9
2013-01-21 17:00:00,Mostly Cloudy,1,0,9
2013-01-21 18:00:00,Mostly Cloudy,1,0,7
2013-01-21 19:00:00,Mostly Cloudy,1,0,7
2013-01-21 20:00:00,Mostly Cloudy,1,0,11
2013-01-21 21:00:00,Scattered Clouds,0,0,9
2013-01-21 22:00:00,Partly Cloudy,0,0,7
2013-01-21 23:00:00,Mostly Cloudy,-1,0,7
2013-01-22 00:00:00,Mostly Cloudy,-2,0,3
2013-01-22 01:00:00,Mostly Cloudy,-2,0,0
2013-01-22 02:00:00,Partly Cloudy,-2,0,5
2013-01-22 03:00:00,Partly Cloudy,-3,0,7
2013-01-22 04:00:00,Mostly Cloudy,-2,0,0
2013-01-22 05:00:00,Partly Cloudy,-4,0,3
2013-01-22 06:00:00,Clear,-5,0,5
2013-01-22 07:00:00,Clear,-5,0,5
2013-01-22 08:00:00,Clear,-5,0,3
2013-01-22 09:00:00,Scattered Clouds,-4,0,9
2013-01-22 10:00:00,Mostly Cloudy,-2,0,3
2013-01-22 11:00:00,Mostly Cloudy,-1,0,7
2013-01-22 12:00:00,Mostly Cloudy,0,0,3
2013-01-22 13:00:00,Mostly Cloudy,0,0,5
2013-01-22 14:00:00,Mostly Cloudy,1,0,7
2013-01-22 15:00:00,Mostly Cloudy,2,0,5
2013-01-22 16:00:00,Mostly Cloudy,2,0,9
2013-01-22 17:00:00,Mostly Cloudy,1,0,5
2013-01-22 18:00:00,Mostly Cloudy,0,0,5
2013-01-22 19:00:00,Mostly Cloudy,0,0,5
2013-01-22 20:00:00,Mostly Cloudy,0,0,5
2013-01-22 21:00:00,Mostly Cloudy,0,0,1
2013-01-22 22:00:00,Mostly Cloudy,-1,0,7
2013-01-22 23:00:00,Mostly Cloudy,1,0,9
2013-01-23 00:00:00,Mostly Cloudy,1,0,13
2013-01-23 01:00:00,Mostly Cloudy,1,0,13
2013-01-23 02:00:00,Mostly Cloudy,1,0,7
2013-01-23 03:00:00,Mostly Cloudy,0,0,0
2013-01-23 04:00:00,Mostly Cloudy,-1,0,1
2013-01-23 05:00:00,Partly Cloudy,2,0,11
2013-01-23 06:00:00,Mostly Cloudy,2,0,9
2013-01-23 07:00:00,Mostly Cloudy,1,0,5
2013-01-23 08:00:00,Mostly Cloudy,2,0,7
2013-01-23 09:00:00,Mostly Cloudy,2,0,7
2013-01-23 10:00:00,Mostly Cloudy,3,0,22
2013-01-23 11:00:00,Mostly Cloudy,3,0,24
2013-01-23 12:00:00,Mostly Cloudy,4,0,24
2013-01-23 13:00:00,Mostly Cloudy,4,0,20
2013-01-23 14:00:00,Mostly Cloudy,3,0,18
2013-01-23 15:00:00,Mostly Cloudy,3,0,13
2013-01-23 16:00:00,Mostly Cloudy,3,0,14
2013-01-23 17:00:00,Mostly Cloudy,2,0,9
2013-01-23 18:00:00,Mostly Cloudy,2,0,7
2013-01-23 19:00:00,Light Small Hail Showers,2,0,9
2013-01-23 20:00:00,Mostly Cloudy,3,0,13
2013-01-23 21:00:00,Mostly Cloudy,2,0,13
2013-01-23 22:00:00,Mostly Cloudy,2,0,11
2013-01-23 23:00:00,Mostly Cloudy,2,0,9
2013-01-24 00:00:00,Mostly Cloudy,2,0,14
2013-01-24 01:00:00,Mostly Cloudy,3,0,16
2013-01-24 02:00:00,Mostly Cloudy,2,0,1
2013-01-24 03:00:00,Mostly Cloudy,2,0,3
2013-01-24 04:00:00,Mostly Cloudy,1,0,5
2013-01-24 05:00:00,Mostly Cloudy,2,0,0
2013-01-24 06:00:00,Mostly Cloudy,1,0,7
2013-01-24 07:00:00,Mostly Cloudy,2,0,7
2013-01-24 08:00:00,Mostly Cloudy,2,0,5
2013-01-24 09:00:00,Mostly Cloudy,3,0,5
2013-01-24 10:00:00,Mostly Cloudy,3,0,11
2013-01-24 11:00:00,Mostly Cloudy,4,0,11
2013-01-24 12:00:00,Mostly Cloudy,4,0,13
2013-01-24 13:00:00,Light Rain,4,1,11
2013-01-24 14:00:00,Mostly Cloudy,5,0,16
2013-01-24 15:00:00,Mostly Cloudy,5,0,13
2013-01-24 16:00:00,Mostly Cloudy,4,0,13
2013-01-24 17:00:00,Mostly Cloudy,4,0,11
2013-01-24 18:00:00,Mostly Cloudy,4,0,16
2013-01-24 19:00:00,Mostly Cloudy,5,0,20
2013-01-24 20:00:00,Mostly Cloudy,5,0,16
2013-01-24 21:00:00,Mostly Cloudy,5,0,20
2013-01-24 22:00:00,Mostly Cloudy,5,0,24
2013-01-24 23:00:00,Mostly Cloudy,5,0,18
2013-01-25 00:00:00,Mostly Cloudy,5,0,18
2013-01-25 01:00:00,Mostly Cloudy,5,0,20
2013-01-25 02:00:00,Mostly Cloudy,5,0,20
2013-01-25 03:00:00,Mostly Cloudy,5,0,20
2013-01-25 04:00:00,Mostly Cloudy,6,0,16
2013-01-25 05:00:00,Light Rain,5,1,24
2013-01-25 06:00:00,Light Rain,5,1,20
2013-01-25 07:00:00,Light Rain,5,1,16
2013-01-25 08:00:00,Light Rain,6,1,14
2013-01-25 09:00:00,Light Rain,6,1,22
2013-01-25 10:00:00,Mostly Cloudy,7,0,22
2013-01-25 11:00:00,Mostly Cloudy,7,0,27
2013-01-25 12:00:00,Light Rain,7,1,29
2013-01-25 13:00:00,Mostly Cloudy,8,0,25
2013-01-25 14:00:00,Light Rain,8,1,29
2013-01-25 15:00:00,Light Rain,8,1,25
2013-01-25 16:00:00,Light Rain,8,1,20
2013-01-25 17:00:00,Light Rain,8,1,24
2013-01-25 18:00:00,Light Rain,7,1,13
2013-01-25 19:00:00,Light Rain,8,1,9
2013-01-25 20:00:00,Light Rain,8,1,33
2013-01-25 21:00:00,Mostly Cloudy,7,0,25
2013-01-25 22:00:00,Mostly Cloudy,7,0,37
2013-01-25 23:00:00,Mostly Cloudy,6,0,37
2013-01-26 00:00:00,Scattered Clouds,5,0,31
2013-01-26 01:00:00,Partly Cloudy,4,0,29
2013-01-26 02:00:00,Partly Cloudy,4,0,25
2013-01-26 03:00:00,Partly Cloudy,3,0,24
2013-01-26 04:00:00,Partly Cloudy,3,0,22
2013-01-26 05:00:00,Partly Cloudy,3,0,22
2013-01-26 06:00:00,Partly Cloudy,3,0,20
2013-01-26 07:00:00,Partly Cloudy,4,0,18
2013-01-26 08:00:00,Scattered Clouds,3,0,14
2013-01-26 09:00:00,Scattered Clouds,4,0,20
2013-01-26 10:00:00,Scattered Clouds,5,0,14
2013-01-26 11:00:00,Mostly Cloudy,6,0,16
2013-01-26 12:00:00,Mostly Cloudy,7,0,16
2013-01-26 13:00:00,Mostly Cloudy,8,0,25
2013-01-26 14:00:00,Light Rain,8,1,25
2013-01-26 15:00:00,Light Rain,9,1,31
2013-01-26 16:00:00,Light Rain,9,1,25
2013-01-26 17:00:00,Light Rain,9,1,37
2013-01-26 18:00:00,Mostly Cloudy,10,0,27
2013-01-26 19:00:00,Mostly Cloudy,11,0,27
2013-01-26 20:00:00,Mostly Cloudy,11,0,33
2013-01-26 21:00:00,Mostly Cloudy,12,0,33
2013-01-26 22:00:00,Mostly Cloudy,12,0,27
2013-01-26 23:00:00,Light Rain,12,1,37
2013-01-27 00:00:00,Light Rain,12,1,40
2013-01-27 01:00:00,Light Rain,10,1,27
2013-01-27 02:00:00,Light Rain Showers,9,1,35
2013-01-27 03:00:00,Mostly Cloudy,8,0,18
2013-01-27 04:00:00,Mostly Cloudy,8,0,22
2013-01-27 05:00:00,Light Rain Showers,7,1,40
2013-01-27 06:00:00,Mostly Cloudy,4,0,38
2013-01-27 07:00:00,Scattered Clouds,4,0,37
2013-01-27 08:00:00,Partly Cloudy,4,0,33
2013-01-27 09:00:00,Partly Cloudy,4,0,37
2013-01-27 10:00:00,Light Rain Showers,4,1,42
2013-01-27 11:00:00,Partly Cloudy,4,0,40
2013-01-27 13:00:00,Partly Cloudy,6,0,59
2013-01-27 14:00:00,Light Rain Showers,3,1,59
2013-01-27 15:00:00,Light Rain Showers,4,1,50
2013-01-27 16:00:00,Scattered Clouds,4,0,40
2013-01-27 17:00:00,Mostly Cloudy,3,0,35
2013-01-27 18:00:00,Light Rain Showers,3,1,24
2013-01-27 19:00:00,Partly Cloudy,2,0,25
2013-01-27 20:00:00,Mostly Cloudy,3,0,27
2013-01-27 21:00:00,Scattered Clouds,3,0,29
2013-01-27 22:00:00,Scattered Clouds,3,0,33
2013-01-27 23:00:00,Partly Cloudy,3,0,42
2013-01-28 00:00:00,Partly Cloudy,3,0,40
2013-01-28 01:00:00,Partly Cloudy,3,0,40
2013-01-28 02:00:00,Partly Cloudy,3,0,42
2013-01-28 03:00:00,Partly Cloudy,3,0,33
2013-01-28 04:00:00,Partly Cloudy,3,0,29
2013-01-28 05:00:00,Partly Cloudy,3,0,27
2013-01-28 06:00:00,Scattered Clouds,3,0,25
2013-01-28 07:00:00,Scattered Clouds,4,0,25
2013-01-28 08:00:00,Mostly Cloudy,5,0,24
2013-01-28 09:00:00,Light Rain,6,1,31
2013-01-28 10:00:00,Light Rain,6,1,20
2013-01-28 11:00:00,Light Rain,6,1,24
2013-01-28 12:00:00,Scattered Clouds,9,0,42
2013-01-28 13:00:00,Mostly Cloudy,11,0,53
2013-01-28 14:00:00,Mostly Cloudy,10,0,48
2013-01-28 15:00:00,Light Rain Showers,11,1,40
2013-01-28 16:00:00,Light Rain Showers,10,1,50
2013-01-28 17:00:00,Light Rain Showers,9,1,40
2013-01-28 18:00:00,Light Rain Showers,10,1,53
2013-01-28 19:00:00,Light Rain Showers,9,1,53
2013-01-28 20:00:00,Mostly Cloudy,9,0,48
2013-01-28 21:00:00,Mostly Cloudy,10,0,46
2013-01-28 22:00:00,Mostly Cloudy,9,0,48
2013-01-28 23:00:00,Mostly Cloudy,9,0,51
2013-01-29 00:00:00,Mostly Cloudy,9,0,50
2013-01-29 01:00:00,Mostly Cloudy,8,0,42
2013-01-29 02:00:00,Scattered Clouds,8,0,44
2013-01-29 03:00:00,Scattered Clouds,8,0,35
2013-01-29 04:00:00,Scattered Clouds,7,0,18
2013-01-29 05:00:00,Scattered Clouds,7,0,13
2013-01-29 06:00:00,Mostly Cloudy,7,0,14
2013-01-29 07:00:00,Mostly Cloudy,7,0,11
2013-01-29 08:00:00,Mostly Cloudy,7,0,24
2013-01-29 09:00:00,Light Rain,8,1,25
2013-01-29 10:00:00,Light Rain,8,1,24
2013-01-29 11:00:00,Mostly Cloudy,10,0,20
2013-01-29 12:00:00,Mostly Cloudy,13,0,38
2013-01-29 13:00:00,Mostly Cloudy,14,0,51
2013-01-29 14:00:00,Mostly Cloudy,14,0,55
2013-01-29 15:00:00,Mostly Cloudy,14,0,50
2013-01-29 16:00:00,Light Rain,9,1,53
2013-01-29 17:00:00,Mostly Cloudy,9,0,44
2013-01-29 18:00:00,Mostly Cloudy,9,0,42
2013-01-29 19:00:00,Mostly Cloudy,9,0,35
2013-01-29 20:00:00,Scattered Clouds,9,0,29
2013-01-29 21:00:00,Mostly Cloudy,8,0,33
2013-01-29 22:00:00,Mostly Cloudy,8,0,29
2013-01-29 23:00:00,Mostly Cloudy,8,0,31
2013-01-30 00:00:00,Scattered Clouds,7,0,27
2013-01-30 01:00:00,Light Rain Showers,8,1,27
2013-01-30 02:00:00,Mostly Cloudy,8,0,35
2013-01-30 03:00:00,Mostly Cloudy,8,0,35
2013-01-30 04:00:00,Mostly Cloudy,7,0,29
2013-01-30 05:00:00,Mostly Cloudy,6,0,38
2013-01-30 06:00:00,Scattered Clouds,6,0,31
2013-01-30 07:00:00,Scattered Clouds,6,0,31
2013-01-30 08:00:00,Light Rain Showers,7,1,38
2013-01-30 09:00:00,Scattered Clouds,7,0,46
2013-01-30 10:00:00,Light Rain Showers,7,1,44
2013-01-30 11:00:00,Light Rain Showers,6,1,57
2013-01-30 13:00:00,Light Rain Showers,7,1,50
2013-01-30 14:00:00,Light Rain Showers,7,1,42
2013-01-30 15:00:00,Partly Cloudy,7,0,35
2013-01-30 16:00:00,Partly Cloudy,7,0,38
2013-01-30 17:00:00,Partly Cloudy,7,0,29
2013-01-30 18:00:00,Partly Cloudy,7,0,33
2013-01-30 19:00:00,Mostly Cloudy,6,0,31
2013-01-30 20:00:00,Mostly Cloudy,6,0,29
2013-01-30 21:00:00,Mostly Cloudy,6,0,27
2013-01-30 22:00:00,Mostly Cloudy,6,0,18
2013-01-30 23:00:00,Mostly Cloudy,8,0,18
